tick,t_int,lat,lon,alt,heading,callsign,is_attack,n_sv,cn0_mean,cn0_std,cn0_min,cn0_max,doppler_std,pseudorange_std,error_flag_any,sqm_peak_mean,sqm_peak_std,sqm_asym_mean,sqm_asym_max,sqm_sec_peak_mean,sqm_sec_peak_max,sqm_left_5_mean,sqm_right_5_mean,power_2MHz,power_4MHz,power_8MHz,clock_error_m,clock_drift_mps,position_drift_m,speed_ecef,clock_error_d_dt,Carrier_Doppler_hz_ch0,Carrier_Doppler_hz_ch1,Carrier_Doppler_hz_ch2,Carrier_Doppler_hz_ch3,Carrier_Doppler_hz_ch4,Carrier_Doppler_hz_ch5,Carrier_Doppler_hz_ch6,Carrier_Doppler_hz_ch7,Pseudorange_m_ch0,Pseudorange_m_ch1,Pseudorange_m_ch2,Pseudorange_m_ch3,Pseudorange_m_ch4,Pseudorange_m_ch5,Pseudorange_m_ch6,Pseudorange_m_ch7,Carrier_phase_cycles_ch0,Carrier_phase_cycles_ch1,Carrier_phase_cycles_ch2,Carrier_phase_cycles_ch3,Carrier_phase_cycles_ch4,Carrier_phase_cycles_ch5,Carrier_phase_cycles_ch6,Carrier_phase_cycles_ch7,EC_ch0,EC_ch1,EC_ch2,EC_ch3,EC_ch4,EC_ch5,EC_ch6,EC_ch7,LC_ch0,LC_ch1,LC_ch2,LC_ch3,LC_ch4,LC_ch5,LC_ch6,LC_ch7,PC_ch0,PC_ch1,PC_ch2,PC_ch3,PC_ch4,PC_ch5,PC_ch6,PC_ch7,PIP_ch0,PIP_ch1,PIP_ch2,PIP_ch3,PIP_ch4,PIP_ch5,PIP_ch6,PIP_ch7,PQP_ch0,PQP_ch1,PQP_ch2,PQP_ch3,PQP_ch4,PQP_ch5,PQP_ch6,PQP_ch7,TCD_ch0,TCD_ch1,TCD_ch2,TCD_ch3,TCD_ch4,TCD_ch5,TCD_ch6,TCD_ch7,CN0_ch0,CN0_ch1,CN0_ch2,CN0_ch3,CN0_ch4,CN0_ch5,CN0_ch6,CN0_ch7
119,119,53.48835,19.47143,9376.4,327.0,LOT283,0,10.0,45.9477,2.6409,41.4754,51.25,82.8263,1.8504,0.0,1.0125,0.0487,-0.0404,0.1096,0.4617,0.5038,0.4084,0.4241,-45.195,-45.3524,-48.1541,0.0232,-0.0963,1.6652,216.3087,-0.2287,1054.1808,1424.141,-579.5136,-685.5964,2095.3413,-923.5445,12.7967,2811.5536,22596192.2389,20829871.6789,21778247.6488,19363612.7162,20733946.4759,21374856.9617,18872303.7124,20983484.6995,1176123.3053,753410.53,-108597.5647,171188.2757,537670.6329,1148590.1886,-1745108.3047,1050628.4914,799.8953,1025.5219,774.9752,662.5658,710.1292,984.2326,937.9469,764.6616,756.0425,750.2293,880.7691,826.7295,774.5177,845.4357,802.8301,690.9049,1409.9674,1090.8779,1273.3461,1344.0328,1459.3931,1352.7523,1388.8362,1249.9922,1517.36,1743.3617,1835.6273,1251.6736,1578.7326,1761.1538,1550.3517,1409.3567,133.191,-173.3067,169.8247,-186.8723,-33.6932,47.9282,196.406,12.7816,0.0357,0.0409,0.0576,0.0106,0.0596,-0.1189,0.0264,-0.0214,44.7986,42.2151,47.589,44.7869,46.0895,45.6668,46.4535,47.1926
120,120,53.49947,19.45886,9392.7,327.0,LOT283,0,11.0,43.9163,1.879,39.6669,49.0492,84.6105,0.759,0.0,1.0215,0.0461,-0.0363,0.0936,0.4407,0.594,0.4051,0.377,-44.8265,-45.1971,-48.4052,0.6563,0.3921,2.998,216.7827,0.0503,341.0917,-935.5609,-1145.5062,751.3864,528.6502,2954.4201,1761.7258,-2033.8628,20353340.4489,21095206.726,18944782.0248,24375292.3059,23626117.4763,25069350.9241,24175136.0521,21450845.9238,492052.9817,865934.9073,656419.1008,-343813.1825,-361902.0643,1307863.3501,-2031421.9793,1553958.7611,793.8207,664.244,679.906,767.179,718.6304,606.4423,723.5755,823.6038,630.5188,886.2386,894.7477,822.0042,820.4773,780.204,823.5697,816.7654,1328.3779,1484.3042,1662.7475,1842.843,1873.5539,1475.3458,1534.3801,1658.7763,1549.3712,1319.4783,1816.5949,1796.9139,1522.5697,1051.8215,1464.7653,1506.9272,173.2751,199.3245,-151.0939,233.8932,-92.6075,-198.9686,-383.6377,-100.8872,0.001,-0.0036,0.0054,-0.044,0.046,0.0219,-0.0496,0.0302,47.9506,46.709,45.2673,48.1694,45.2733,43.6601,43.6658,46.0426
121,121,53.51059,19.44629,9410.1,327.0,LOT283,0,9.0,43.2009,2.6687,37.4325,47.5361,73.4904,1.9695,0.0,1.0155,0.038,-0.0429,0.1239,0.4938,0.5982,0.3899,0.4004,-46.1637,-45.1354,-48.4742,2.7101,-0.0592,1.2833,222.8862,-0.0268,-2864.7596,2279.3058,-1499.6462,-1454.6276,-851.1655,-608.1585,-1913.7801,-128.9036,22177523.4548,22193959.9098,20961013.9153,24006915.6308,21403924.8653,23090843.48,22755758.1461,23019847.7793,284363.236,686596.3986,827970.5276,-1557170.1013,-412400.9429,557615.6036,1509406.4481,-1375090.5779,821.2828,722.7794,986.8931,796.2287,755.5367,607.8436,818.6864,1026.9879,724.2021,894.9885,906.4708,835.8433,882.3155,742.0208,965.4909,800.4551,1719.6916,1310.7783,1441.8407,1655.9234,1387.1223,1370.7253,1417.3804,1518.6938,1605.214,1827.3665,1590.9222,1333.9263,1453.5351,1508.9076,1971.4001,1411.8343,92.6607,334.7915,223.8703,-301.2603,187.4968,-44.4196,-202.2366,174.5058,-0.0238,-0.0137,0.0166,-0.0063,0.0315,0.0218,0.0157,-0.0519,44.1559,45.2747,47.0629,46.0471,46.901,41.7406,43.0882,41.6064
122,122,53.52171,19.43372,9428.4,327.0,LOT283,0,10.0,43.805,2.5266,39.4908,49.6157,98.3147,3.4268,0.0,0.9963,0.0614,-0.0109,0.0541,0.5289,0.5701,0.3892,0.3585,-43.8132,-43.7696,-47.4068,-2.7886,-0.1109,1.7746,217.8383,0.0964,893.6044,-50.6612,168.9627,596.5775,94.1529,1272.7311,-1066.935,1756.6422,21794874.2089,22133550.2561,20842627.6204,23700650.2467,18618347.2707,21862055.5949,20380895.6323,24558953.449,1983.0763,-2056028.5678,696720.7632,-414246.66,1009070.0773,-1266097.0017,512981.0319,-2355077.4753,699.2561,738.5729,803.2578,685.6971,807.5248,921.5355,678.9667,819.6647,798.676,812.4565,1042.7607,639.0654,955.4103,591.2815,759.9984,735.3496,1432.8134,1431.0742,1588.3491,1396.9443,1464.8713,1435.5756,1439.407,1347.111,1517.7676,1614.2981,1634.1467,1390.4585,1428.0449,1347.3485,1754.7243,1530.7961,-74.3333,-345.2866,124.1304,361.4376,325.584,-154.5345,111.2617,-16.394,0.0392,0.0153,-0.0453,-0.0318,0.0073,-0.0103,-0.015,0.0495,50.6613,43.6221,44.749,44.3544,38.9457,44.5046,48.1419,43.2093
123,123,53.53283,19.42116,9447.4,327.0,LOT283,0,11.0,41.6966,3.1968,37.549,47.0979,67.3416,2.7377,0.0,0.9987,0.0432,0.0381,0.1161,0.477,0.6186,0.3681,0.3739,-45.3196,-47.1032,-50.2769,2.6736,0.141,2.1641,222.2926,0.1601,-784.3035,4241.387,1582.8925,1999.9484,-2385.4958,137.8282,-1700.1444,1769.9444,22613263.0874,23593484.4854,20299478.9761,20578867.3403,21049569.8387,23581621.8922,23011103.864,23121399.6097,-82993.9927,352748.5319,-1130135.1556,763899.4716,-1199449.7903,1519379.7314,1444697.131,686705.7191,761.3187,772.6833,724.215,818.7711,857.681,805.4918,764.3879,883.1348,897.2035,716.3976,970.2653,777.0548,633.8865,655.6398,712.7627,842.9509,1398.0947,1640.2642,1418.5392,1556.2247,1496.1652,1407.6341,1396.919,1578.0884,1456.185,1622.2176,1605.1608,1343.6778,1377.136,1310.9882,1419.6216,1536.828,-18.2111,-78.4315,475.9305,-91.8902,-195.8265,-197.3778,27.0833,67.6009,-0.0178,0.0472,-0.0704,-0.0224,-0.038,0.0083,0.0146,-0.0052,43.1955,42.0971,41.7245,45.1561,43.4231,46.5814,42.3493,44.4924
124,124,53.54395,19.40859,9466.9,327.0,LOT283,0,11.0,43.0357,2.435,37.0961,48.4967,79.499,1.294,0.0,1.0026,0.0518,0.0631,0.0873,0.4506,0.5567,0.3887,0.4266,-44.3701,-42.386,-48.2737,-3.8991,0.353,0.9033,216.4631,-0.0257,2743.6481,210.6462,-1253.5695,-2373.5172,386.4347,-1682.2307,1428.2743,-548.8898,21850792.1067,22703396.2156,21820020.7382,23643061.9577,24023449.3542,21099298.0492,20329792.1378,21804884.0224,169967.4112,1193030.866,1918269.6952,510022.8609,-1311621.4586,826834.8158,1498828.4805,1385319.9904,648.2164,760.6796,887.0146,1009.6645,781.7058,877.5311,831.3691,851.9204,666.1073,699.1025,834.1899,877.404,953.8589,690.7861,732.0242,766.5716,1310.4755,1431.5002,1780.9475,1234.705,1702.9487,1468.5292,1477.286,1602.2144,1494.1052,1152.7746,1309.8627,1427.2352,1333.7511,1707.8666,1645.4713,1585.6253,-3.636,126.4678,12.857,11.7343,53.0449,79.1303,-289.8539,-127.2795,-0.0691,0.0416,0.0102,0.0545,0.014,0.0502,-0.11,0.035,45.4898,45.1452,45.1829,43.9482,44.9449,46.4019,44.111,44.6053
125,125,53.55508,19.39602,9486.7,327.0,LOT283,0,9.0,44.408,2.3481,39.9287,49.0649,88.0539,1.0002,0.0,1.0045,0.0331,0.05,0.1078,0.505,0.5936,0.3723,0.4142,-45.6783,-48.5838,-46.9663,-1.4401,-0.0452,1.8739,222.063,0.0369,-360.1076,-502.965,1243.9554,-1502.5136,103.8653,116.4135,-676.1608,1062.08,23149951.62,21994601.9131,20048486.4422,22022749.9671,23653695.228,21369698.9645,23623160.7954,19819154.1478,-768447.592,-754367.2798,-1775226.6589,-9623.4036,-425063.1934,-839990.5656,-768695.6022,-1826657.6593,744.0033,826.3055,896.6388,917.6605,742.1852,708.0222,787.7934,955.8788,846.9851,793.1449,644.7704,677.3686,796.0118,607.6826,825.6265,863.3935,1121.7646,1446.3159,1698.6043,1473.0456,1544.8507,1420.3123,1425.7913,1561.2899,1491.6685,1608.3624,1442.042,1713.8522,1284.0805,1199.7762,1618.7603,1665.7216,-166.3796,111.8777,68.5389,-26.6557,166.5003,17.1781,-550.6183,-472.3116,-0.0413,-0.0493,0.0277,-0.0263,0.051,0.0028,0.0498,-0.0724,44.7678,43.6795,43.1509,46.5006,43.8549,43.1689,43.4046,45.0146
126,126,53.5662,19.38345,9506.7,327.0,LOT283,0,9.0,44.2306,2.1348,40.1071,49.4359,91.1408,1.5815,0.0,1.0107,0.0212,0.0268,0.0431,0.4414,0.5712,0.4583,0.3601,-45.6232,-48.1348,-49.0668,-2.5332,-0.25,1.212,223.1758,0.0566,1338.5348,443.1415,158.0952,-2444.4571,1824.6004,192.6574,2089.5088,1037.6996,23580686.467,20781145.9722,21961523.162,22752985.2231,22439538.844,24045608.1631,21297522.3488,22079891.6952,-689295.2749,941332.4435,508907.6175,15186.3496,-1116065.4792,-692700.854,1024927.4932,-1155294.3542,834.6001,523.5576,914.9541,845.0028,781.9944,726.8692,791.8885,969.1817,940.3781,854.9907,815.4865,948.8385,899.8528,1018.145,741.7113,813.0532,1347.0636,1191.0979,1707.0704,1732.8422,1453.8276,1411.6905,1502.7765,1393.1295,1697.7672,1857.621,1160.9318,1592.7034,1443.2781,1297.0115,1438.0717,1598.0908,-224.6585,-153.762,450.6093,58.3243,40.6504,63.6239,-156.7954,-85.7233,-0.106,-0.0354,-0.0592,-0.0085,-0.0564,-0.0067,-0.0866,-0.0689,44.0975,42.1149,40.4756,43.2149,46.1345,43.1281,44.2026,43.1337
127,127,53.57732,19.37088,9526.6,327.0,LOT283,0,12.0,45.2954,1.9999,40.1811,49.8699,91.598,2.6215,0.0,1.011,0.0574,-0.031,0.134,0.3628,0.5055,0.4699,0.3744,-43.6633,-46.5254,-46.3575,0.5525,0.4194,0.0127,222.5963,0.0824,18.1209,1447.7114,1629.1557,-728.982,1469.0868,-303.7882,-855.3344,-1770.81,20758469.2425,20126494.1317,21111591.0497,21284617.6952,22321621.5893,21555895.9924,23718912.7178,19573275.9615,-349607.3132,-390773.5807,-1097628.2352,-1000955.2334,587692.799,1087481.1109,970289.4779,-530034.6462,731.4932,801.4796,678.1883,829.6998,877.1398,782.3606,723.9921,686.3679,867.7664,765.7016,750.0458,635.8176,869.7025,835.7357,810.8873,701.7614,1316.6915,1475.8504,1416.5313,1726.6248,1423.0236,1434.7588,1461.9764,1501.9418,1749.315,1518.8547,1092.5852,1439.6917,1494.5491,1692.8344,1910.7066,1987.3614,-35.3519,80.5994,-39.961,15.1476,245.937,-29.0756,287.7044,-116.645,0.0235,-0.071,-0.0164,-0.0413,0.1011,0.0031,-0.0356,0.0043,41.0111,44.463,47.1986,47.144,46.3431,45.3559,43.4877,43.8449
128,128,53.58844,19.35832,9546.3,327.0,LOT283,0,11.0,44.937,2.5303,39.312,49.4877,77.0039,2.1322,0.0,1.0351,0.0447,-0.0209,0.1216,0.3536,0.4529,0.4592,0.3741,-41.5573,-46.0646,-48.436,2.6953,-0.0656,2.5527,215.3702,0.4922,2283.0532,-102.9331,-770.7489,1026.4325,-2115.4714,-1917.1202,1541.999,773.4777,22494339.3309,25339759.9195,21951671.4765,21414557.0187,23558367.5268,20937512.2669,22438883.4345,19923575.9618,1915277.8381,1025831.2095,-821345.2212,839098.8188,108801.8994,-159217.8725,-528388.3384,798505.8462,696.9176,693.9017,903.2347,760.3785,1008.1001,757.6757,674.8906,835.9035,857.0779,829.1674,838.9124,909.3995,664.5191,841.3973,584.1644,837.5529,1456.292,1481.0827,1710.7737,1563.3074,1721.2257,1678.502,1494.6556,1458.6361,1580.888,1611.8395,1672.1628,972.2717,1231.3348,1484.2876,1546.967,1540.7616,306.8895,161.76,-80.2698,47.0849,44.6739,69.2685,1.1588,111.6322,-0.0293,0.0238,-0.0006,0.0011,-0.0567,0.1323,-0.0847,-0.0212,43.6389,45.4983,47.243,43.9581,45.1364,49.4999,43.1913,47.5949
129,129,53.59956,19.34575,9565.5,327.0,LOT283,0,11.0,44.2782,2.635,39.3154,48.2926,61.4209,2.5008,0.0,1.0183,0.0551,0.0053,0.0851,0.4585,0.5776,0.4194,0.3971,-44.468,-47.1567,-47.8507,-1.2528,-0.1623,1.0545,222.4212,0.0845,-86.9478,1530.3723,1362.9608,-654.3613,-2641.8379,-370.1771,-147.0631,-1434.0615,22959508.5395,22954186.937,20042218.4839,20184376.6481,23647865.0559,23510908.1546,22079372.9156,20731401.2385,428395.0354,-756865.3526,410259.5625,-1617638.2725,861401.4708,706426.6896,-1042204.9268,-39618.4103,760.8014,695.1555,773.256,758.1952,875.637,759.4057,839.6263,893.9051,833.4721,897.4593,722.4706,621.8886,839.3222,835.9826,718.0622,824.6924,1320.4,1646.945,1387.4427,1497.4299,1473.0284,1724.9962,1341.7136,1258.2224,1844.6348,1412.6558,1493.2312,1583.0399,1359.2152,1541.8231,1284.4818,1657.6653,93.6264,312.0509,-52.6207,42.822,-52.4588,-21.0097,-130.6427,77.2562,0.0114,0.0084,0.0126,-0.0263,-0.0071,-0.0031,0.0991,0.1119,45.9323,48.5747,44.2274,43.1533,46.6335,45.45,46.8237,45.7486
130,130,53.61068,19.33318,9584.0,327.0,LOT283,0,12.0,44.1043,2.7364,38.7573,49.6848,75.8714,1.8875,0.0,0.9975,0.044,0.0047,0.1348,0.4596,0.5139,0.369,0.4448,-44.7984,-44.6863,-48.2344,1.9015,0.135,1.5736,220.5905,0.1603,505.8282,1249.0296,-424.3168,-2536.7733,1664.2925,-840.5457,1415.4983,-406.0347,23563821.7965,20701552.9626,19666574.4279,24785153.8867,24641346.7338,21306249.5583,21834932.584,23205677.0942,-2117305.0403,-110774.5347,359088.6577,-368319.4276,228688.7523,-607413.3124,-153540.1162,-476637.6241,770.5657,653.1861,815.1543,811.6084,861.5515,775.8945,814.7408,923.9989,892.5278,678.5915,897.4082,565.4273,864.8182,977.0711,766.5449,821.3758,1593.2259,1725.9476,1721.8333,1573.3257,1652.6494,1842.2141,1465.8485,1313.191,1381.5127,1677.862,1690.2514,1498.9499,1533.0257,1334.9427,1623.225,1436.6128,302.8909,318.3351,163.2666,5.411,206.4312,-145.9638,93.565,-117.897,0.0419,-0.0315,-0.0209,-0.0411,0.0263,0.0049,-0.0101,0.0266,44.0251,48.858,44.4778,45.9584,43.9079,49.0869,40.794,45.074
131,131,53.6218,19.32061,9601.7,327.0,LOT283,0,9.0,44.2592,2.7249,39.6573,49.2662,78.1396,2.6484,0.0,0.9966,0.0522,-0.0278,0.1241,0.5701,0.4897,0.3766,0.3709,-48.0925,-46.9906,-49.1294,-3.3454,-0.0216,2.5314,217.3114,-0.106,-1109.152,-1423.3968,-777.3516,-1013.953,-998.0115,1563.0953,-1236.38,2598.609,22372989.5202,20192479.0019,19345008.7679,21033952.1265,20791127.9306,23379713.2333,21499212.3194,21016614.75,67260.9177,391461.5573,-381451.7513,-103639.4596,-1240241.3655,315447.9377,497927.109,-301560.4373,710.5953,953.5901,767.1763,889.0617,924.209,762.4626,765.6261,890.473,902.5417,752.4742,846.3024,788.3052,717.1441,700.6153,908.109,583.4187,1261.9567,1751.3788,1495.4152,1594.3602,1791.1933,1414.1237,1349.8111,1314.4756,1031.3916,1449.8604,1398.2425,1701.866,1712.0209,1389.1523,1374.0518,1276.6504,339.3588,252.1155,65.2443,54.9138,-17.5257,-476.1989,-147.8507,-18.9093,0.0949,-0.0272,-0.1117,-0.0428,0.0643,0.0319,-0.003,0.0515,44.2803,42.3928,51.3742,45.1776,45.7784,42.0733,46.2324,46.8388
132,132,53.63292,19.30805,9618.4,327.0,LOT283,0,9.0,43.2639,1.7796,37.5941,48.7877,66.4941,1.7876,0.0,0.989,0.0617,-0.0151,0.1442,0.452,0.493,0.3174,0.3783,-45.4306,-46.4969,-48.2276,-0.1477,0.2339,2.1739,216.0212,-0.0668,690.2272,1917.4286,2388.5145,-797.7942,271.0972,651.696,-2651.7132,-1130.192,17704361.1455,24210339.7005,21322657.0893,23550676.5447,21277906.3671,22768598.6543,20069858.4099,20642130.8853,697182.1887,1452861.1067,-174641.2811,269491.3245,-1077509.3895,-1156569.177,114441.2202,1492756.16,817.4863,788.9384,854.0332,842.0757,779.8644,876.2794,797.8018,753.2173,922.1973,949.8829,707.4118,807.1395,801.8636,940.3473,883.7908,767.4903,1401.505,1420.6422,1504.4918,1316.646,1767.6445,1512.495,1649.5067,1712.9673,1474.8356,1498.4422,1986.1827,1520.6875,1601.6889,1316.8826,1297.6498,1773.7682,162.4906,-33.2759,7.8227,199.8474,-114.1098,47.6583,-162.6766,-327.4525,-0.022,-0.0922,0.0482,-0.1308,-0.0684,-0.0236,0.112,-0.0156,47.2451,44.9589,46.571,46.5815,40.7371,44.647,43.9707,42.9743
133,133,53.64404,19.29548,9633.9,327.0,LOT283,0,12.0,44.1177,2.5039,38.5469,48.5153,97.7814,2.5845,0.0,1.0014,0.053,-0.0145,0.153,0.3954,0.4665,0.4435,0.4178,-45.9796,-46.4177,-46.207,5.0719,-0.4482,2.9985,225.4615,0.0607,1290.3594,1658.4901,-4700.9283,-3213.8918,1820.8214,1714.2379,1953.4315,1544.7565,21209926.6501,23824060.0418,21974905.248,22465172.9593,23484415.5921,22439387.4349,22067540.1241,23254485.1033,-110300.0898,1518107.2328,-614661.6796,1228256.4259,763281.6362,-735190.3435,-1352404.4408,-54232.4944,657.5027,742.6179,835.0792,811.2556,859.9577,729.0563,829.5017,750.5708,820.7697,736.1703,780.789,804.4069,854.7891,795.0239,775.6434,870.5825,1463.1235,1526.5162,1441.139,1404.1379,1880.47,1728.1238,1405.5389,1411.0349,1644.729,1200.2016,1383.404,1237.9682,1451.6516,1122.4444,1334.2517,1354.3416,-190.5853,256.7877,111.883,73.3311,13.0383,29.7789,-358.7219,-115.7819,-0.0606,-0.0044,-0.0447,0.0162,0.1032,0.0242,-0.0329,0.0818,41.6782,46.3792,44.144,41.3494,43.9697,47.6834,46.2575,43.1735
134,134,53.65516,19.28291,9648.1,327.0,LOT283,0,9.0,45.4428,2.585,40.3603,50.2413,80.6857,1.9344,0.0,0.9887,0.0406,-0.0506,0.0929,0.4556,0.5321,0.4052,0.341,-46.9856,-46.2127,-48.9546,1.1553,-0.3669,2.2504,220.0571,0.1925,-404.1842,780.3861,-2109.9288,2875.2127,2065.3235,1224.0401,-1241.4785,-1257.4208,21929023.8936,22404621.5858,21681485.0801,24766851.3459,22002746.8451,22560310.544,22943124.8123,23821348.9754,1877886.5225,-144454.4179,-970743.75,-1155306.1189,-218483.7642,769975.0544,448447.4384,-1028388.8414,865.7907,903.6362,876.3716,702.0533,817.375,781.895,730.3353,682.0417,785.0293,961.6685,845.4224,889.133,595.3362,755.5619,716.2889,804.9049,1513.6014,1563.5193,1473.0105,1694.5017,1637.2184,1427.0262,1624.9456,1522.8411,1524.6801,1278.2569,1713.8763,1219.9325,1608.2804,1663.1207,1765.6919,1574.6302,159.8885,-111.5595,112.2222,-117.4133,-68.9221,41.0445,-127.8634,-394.3807,0.0405,-0.0349,0.0572,-0.0545,-0.0322,-0.1082,0.0688,0.0128,46.0195,45.5167,43.8134,41.914,41.7436,43.5901,42.3325,46.0537
135,135,53.66628,19.27034,9660.8,327.0,LOT283,0,10.0,44.8115,2.5867,39.662,50.1586,72.5586,2.1694,0.0,0.9993,0.0528,0.0122,0.0803,0.3359,0.5538,0.4403,0.3996,-45.3604,-45.961,-46.9987,4.9326,0.2234,1.346,217.0438,-0.0782,-149.8863,1189.4697,1199.2029,1781.2915,-320.3016,471.6171,-637.2651,-90.1656,24054457.5918,23711325.0285,21712203.275,25714099.633,21394078.6532,23098234.7909,20393702.418,23457364.852,1628909.9939,667404.4742,-323343.7756,1227059.1682,-1065522.4467,381399.4155,361116.3949,-2147886.8313,943.9871,794.3697,686.4029,770.1511,1003.5653,848.3137,700.1443,847.8413,798.5158,614.2069,907.4104,662.346,954.0061,743.3837,1013.7367,594.4916,1616.5354,1396.2029,1389.8054,1575.3802,1550.2935,1497.7235,1393.2616,1374.6696,1538.6909,1830.1579,1557.1033,1607.1808,1208.6962,1534.3308,1247.7467,1390.9604,292.6854,56.5763,187.7059,-122.14,-89.5863,336.8621,96.1889,1.053,0.0022,0.0047,0.045,0.0401,0.0378,-0.0421,0.0447,-0.0459,40.968,43.7952,42.4616,45.5611,44.1942,46.603,45.1949,44.1968
136,136,53.6774,19.25777,9671.8,327.0,LOT283,0,10.0,45.0866,2.2871,40.501,49.2692,86.7755,1.8826,0.0,1.0202,0.0307,0.0073,0.1117,0.497,0.5188,0.411,0.3501,-46.0348,-44.6858,-49.0505,-0.5918,-0.5773,2.8868,220.7269,-0.1055,-1251.0365,212.9309,1861.2546,-980.0242,-1029.5945,-123.8536,-199.6621,-430.3187,22409285.6621,18690991.4619,22469779.7862,24072562.4115,21303408.6576,23743193.6676,22680316.1633,23469796.9797,-1174262.7537,61817.3474,96865.5062,-1504439.6163,-173408.6608,168294.7882,-729685.2449,1417963.9454,795.6063,890.6,686.0934,747.5378,667.5913,844.0511,533.9993,759.692,679.1216,740.2412,732.7749,666.011,722.3625,715.8605,785.3955,978.7355,1389.0428,1787.1274,1407.5213,1404.867,1676.7017,1551.3423,1363.0318,1501.3995,1702.8143,1631.0091,1545.1095,923.0923,1890.6955,1386.7013,1153.8229,1844.8762,-25.8063,-358.3749,-37.9965,111.4455,-53.2271,184.9145,246.0644,21.4093,-0.0475,-0.0298,-0.0273,-0.0799,-0.0133,-0.037,0.0414,0.0185,47.0057,44.6064,45.3718,45.6972,44.1419,45.0816,45.2385,41.2904
137,137,53.68852,19.24521,9681.2,327.0,LOT283,0,10.0,43.9188,2.5468,39.0872,48.2296,86.5081,2.4419,0.0,0.9822,0.0527,0.0226,0.1577,0.3447,0.5452,0.3548,0.3778,-42.52,-45.3281,-47.2229,-0.735,-0.1133,3.3224,211.3375,-0.1773,-301.6495,-172.869,535.4214,-1751.823,-1372.8959,2804.2195,-1762.4188,-1804.0366,22517837.8499,20866203.699,22421402.8869,21272294.565,22960201.7073,20648173.7069,20707863.5593,22766944.0345,-1082248.7981,247156.9423,-1027790.1612,289020.2558,-1167129.0638,-274161.1174,1318149.7303,-606638.9994,918.7082,609.2207,756.8778,783.0646,773.0603,943.2984,692.7784,814.4208,826.5211,619.5207,813.63,904.1724,841.101,811.0479,626.0935,762.4809,1673.9533,1481.1213,1554.6635,1469.5687,1440.3972,1202.1803,1715.4997,1454.0604,1572.4887,1489.2162,1201.9708,1495.758,1437.3727,1071.094,1901.8501,1564.8566,37.418,-121.7174,-73.2596,-127.1683,-8.4441,-128.1249,-117.8408,449.5994,-0.0091,0.0086,-0.0663,-0.0239,-0.095,-0.0087,-0.032,-0.0225,48.9014,47.215,45.1701,47.9046,46.7194,42.8875,46.938,45.2175
138,138,53.69964,19.23264,9688.7,327.0,LOT283,0,12.0,47.0675,2.2056,42.6338,52.9802,81.8161,2.5608,0.0,1.061,0.0427,-0.0156,0.0934,0.4714,0.6157,0.3877,0.4068,-46.7312,-43.7168,-49.9669,7.0707,-0.0275,3.6282,220.0525,-0.0681,-1065.3216,-566.5911,1059.8476,-915.0766,1455.821,-1475.4165,169.8081,1371.0838,22702078.1181,21541254.8905,23783372.2211,20641158.8936,24213492.4219,20957033.8065,21534151.5499,20823474.6821,245145.1992,-223116.6817,1681125.8148,-1199680.3776,688045.8958,1082153.8896,760136.2484,317582.1208,798.3477,742.973,938.9468,758.9007,650.5158,919.6219,785.551,745.8462,721.8395,889.883,943.8616,630.7736,878.9317,714.7645,917.1365,706.925,1706.1381,1439.5507,1385.1286,1365.1887,1504.1817,1590.3958,1494.2378,1514.0549,1585.6147,1862.8155,1435.2301,1362.5615,1647.917,1686.2296,1164.1623,1408.5905,-171.6659,-129.2606,-490.6735,229.6378,-267.7108,-50.4186,115.7071,362.5946,0.037,-0.0335,-0.1035,0.0144,0.0613,-0.0669,-0.0284,-0.0009,44.8909,44.5973,42.8718,44.0348,44.4314,45.1605,42.3751,46.8448
139,139,53.71076,19.22007,9694.4,327.0,LOT283,0,12.0,44.9833,1.7067,39.8555,49.219,95.8943,1.9016,0.0,1.0205,0.0611,-0.0269,0.1348,0.4033,0.5793,0.3457,0.396,-45.362,-47.6994,-44.9819,0.3016,0.0542,1.2858,220.4669,-0.1373,381.1675,-339.3834,2069.8284,-1125.7668,282.5812,1469.9506,2519.3073,-3113.3711,19900727.0801,17455803.7363,20479790.3295,22506879.5682,23622095.6051,23203495.2098,22310480.1045,22300990.3221,-1281538.4746,-1309438.9943,-542131.6969,130021.0498,-479142.8305,-430083.174,-369472.4415,-960919.8019,786.5638,672.7645,793.8598,825.7698,737.5742,965.3673,900.633,816.4447,884.6087,888.9594,831.6048,808.5323,864.7492,727.8051,691.274,902.4318,1365.4592,1493.2203,1591.2365,1571.4308,1491.3775,1406.2765,1615.8283,1502.8172,1279.5444,1875.9586,1500.4172,1131.2647,1282.8441,1134.9392,1508.1638,1615.7662,84.9601,74.2328,-164.5928,-30.2506,-143.2816,-187.6781,576.2354,184.8651,-0.0723,-0.071,-0.0339,-0.0101,-0.0136,-0.0177,0.0483,0.0352,45.7499,43.62,44.8302,46.5322,45.4173,41.6296,46.3003,45.983
