tick,t_int,lat,lon,alt,heading,callsign,is_attack,n_sv,cn0_mean,cn0_std,cn0_min,cn0_max,doppler_std,pseudorange_std,error_flag_any,sqm_peak_mean,sqm_peak_std,sqm_asym_mean,sqm_asym_max,sqm_sec_peak_mean,sqm_sec_peak_max,sqm_left_5_mean,sqm_right_5_mean,power_2MHz,power_4MHz,power_8MHz,clock_error_m,clock_drift_mps,position_drift_m,speed_ecef,clock_error_d_dt,Carrier_Doppler_hz_ch0,Carrier_Doppler_hz_ch1,Carrier_Doppler_hz_ch2,Carrier_Doppler_hz_ch3,Carrier_Doppler_hz_ch4,Carrier_Doppler_hz_ch5,Carrier_Doppler_hz_ch6,Carrier_Doppler_hz_ch7,Pseudorange_m_ch0,Pseudorange_m_ch1,Pseudorange_m_ch2,Pseudorange_m_ch3,Pseudorange_m_ch4,Pseudorange_m_ch5,Pseudorange_m_ch6,Pseudorange_m_ch7,Carrier_phase_cycles_ch0,Carrier_phase_cycles_ch1,Carrier_phase_cycles_ch2,Carrier_phase_cycles_ch3,Carrier_phase_cycles_ch4,Carrier_phase_cycles_ch5,Carrier_phase_cycles_ch6,Carrier_phase_cycles_ch7,EC_ch0,EC_ch1,EC_ch2,EC_ch3,EC_ch4,EC_ch5,EC_ch6,EC_ch7,LC_ch0,LC_ch1,LC_ch2,LC_ch3,LC_ch4,LC_ch5,LC_ch6,LC_ch7,PC_ch0,PC_ch1,PC_ch2,PC_ch3,PC_ch4,PC_ch5,PC_ch6,PC_ch7,PIP_ch0,PIP_ch1,PIP_ch2,PIP_ch3,PIP_ch4,PIP_ch5,PIP_ch6,PIP_ch7,PQP_ch0,PQP_ch1,PQP_ch2,PQP_ch3,PQP_ch4,PQP_ch5,PQP_ch6,PQP_ch7,TCD_ch0,TCD_ch1,TCD_ch2,TCD_ch3,TCD_ch4,TCD_ch5,TCD_ch6,TCD_ch7,CN0_ch0,CN0_ch1,CN0_ch2,CN0_ch3,CN0_ch4,CN0_ch5,CN0_ch6,CN0_ch7
121,121,53.51059,19.44629,9410.1,327.0,LOT283,1,10.0,45.129,2.2658,40.6284,49.6616,89.023,1.5566,0.0,1.0382,0.0467,-0.0146,0.0758,0.4503,0.5831,0.4225,0.4382,-43.6245,-46.9206,-47.9955,-2.5874,-0.3139,0.9611,209.9327,-0.0103,1697.9617,-2210.6103,339.1855,2656.4237,-1479.7368,3051.2412,-1003.6061,-2307.6579,21675747.5736,20913365.4478,21805445.1336,22387585.2465,23724638.4214,22521624.4427,22005523.5008,21765618.9267,750311.6487,-1085136.6678,-948537.6879,1389993.5784,-740334.7314,-458782.834,-2464569.5257,424342.1188,715.261,986.1758,797.6274,988.0639,869.7204,1106.615,897.2603,873.6875,604.5594,795.5509,853.9673,447.9855,739.3393,707.5351,950.6279,802.9237,1202.941,1563.7252,1604.9676,1771.3382,1549.8353,1463.0639,1499.2556,1332.3205,1222.2956,1633.0935,1500.6686,2188.8811,1052.5422,2032.9417,1712.1072,1571.6773,416.9876,88.6184,145.0777,773.1209,-51.5343,447.9501,226.4481,-80.6401,0.0068,-0.063,0.0079,0.2821,-0.0091,0.1851,-0.0329,-0.0271,43.3527,41.9586,43.3241,54.6469,46.3122,48.5552,40.44,45.242
122,122,53.52171,19.43372,9428.4,327.0,LOT283,1,11.0,43.9493,2.5668,38.218,48.2795,90.67,2.7155,0.0,0.9892,0.0512,-0.0188,0.1334,0.4337,0.4971,0.3677,0.4105,-46.5195,-48.1652,-45.8826,-3.2089,-0.4019,3.9493,216.6746,0.1436,-109.317,85.745,-347.1812,1729.0369,1616.1165,1752.0404,-1429.69,1443.7559,20970430.0824,20033639.0093,21810732.3008,19979868.995,22448295.7351,22463005.4222,22339091.6772,21921608.2472,-162501.5845,-785207.7661,1631888.4436,153977.9042,-86275.3484,1185147.3351,-1719684.3086,-2067199.4746,780.9107,803.1806,929.9567,1146.4805,818.1869,1115.2603,625.6848,820.0301,708.2287,959.2417,866.3059,464.0078,773.5123,563.2287,760.2052,806.3428,1604.1921,1444.5075,1519.5495,1647.329,1804.5803,1375.3681,1374.8786,1640.5422,1619.4775,1166.1351,1435.1638,1757.8929,1562.574,1859.7435,1355.2859,1563.505,-2.3689,-74.4449,242.6986,423.2102,124.6674,538.2847,155.6481,345.0425,0.0387,0.0973,-0.044,0.0063,0.0486,0.119,-0.0452,-0.0845,46.5907,45.4076,47.5413,49.8538,47.2359,55.8128,44.8691,47.7138
123,123,53.53283,19.42116,9447.4,327.0,LOT283,1,11.0,47.3556,3.2078,43.2917,51.601,83.8318,1.9021,0.0,1.0115,0.0513,0.0451,0.1142,0.4406,0.5552,0.3903,0.3751,-47.168,-46.3964,-46.5248,0.9078,0.1917,2.0552,220.0361,-0.0384,-1534.1818,10.5624,392.5114,3217.5136,-1603.7187,3649.3617,1619.2346,-170.8558,19976121.5351,23510276.037,22686358.9941,23402543.9495,23584842.4749,20218439.682,19567732.0894,18380514.6101,-1332381.651,-1532364.5815,2222020.9284,-1260345.8899,-1495021.9505,-277381.0729,949813.9376,171740.7116,732.0165,792.7991,976.6766,993.1549,761.2393,1100.5732,849.0789,694.4196,824.6891,769.0486,867.7706,525.57,826.8373,685.6401,814.0612,765.2932,1516.3547,1247.0209,1633.2899,1512.3975,1334.3936,1348.0416,1221.5714,1424.152,1128.6369,1087.0541,1455.2421,2201.0175,1268.3108,2326.4039,1611.9712,1669.9516,-67.3574,52.8911,142.9181,394.7071,74.9557,423.7977,-8.3273,221.8278,-0.0831,0.0483,0.0061,0.129,0.0023,0.1619,-0.0375,-0.0266,45.8962,43.4801,47.6325,49.1361,46.6301,49.136,43.7097,45.4588
124,124,53.54395,19.40859,9466.9,327.0,LOT283,1,9.0,46.6356,2.5465,41.0556,50.7051,95.491,1.9006,0.0,0.9895,0.0386,-0.0217,0.1005,0.4411,0.5589,0.4065,0.3935,-43.3776,-44.4429,-45.4736,-1.0868,-0.7428,1.3779,219.236,-0.493,-3.9299,1661.5629,212.2265,2663.0473,-581.8332,1307.1695,468.6148,-150.1737,22441026.9343,22560762.3367,18743986.9891,21834922.4924,22090690.1886,20172147.046,24010451.942,21667065.6947,998411.8346,-425845.0694,-696890.462,-1232971.4816,1648793.0184,-189658.05,1069377.3919,382812.0252,882.5034,868.1645,873.9703,1219.129,708.4625,966.7461,639.8273,970.0996,823.5274,740.3181,669.0062,610.7035,900.966,507.4737,822.3208,885.3555,1571.2114,1541.5822,1336.9581,1262.5933,1565.7158,1697.3104,1288.0253,1561.6208,1491.981,1630.2118,1687.6761,2222.9668,1177.4192,2373.2843,1866.3999,1848.1403,55.4875,-6.3055,198.9532,509.1634,160.2863,436.1164,-361.7894,98.3216,-0.0838,-0.0778,0.0024,0.0706,0.0363,0.1866,-0.0303,-0.0494,43.857,43.3011,44.4481,52.0222,41.7674,48.6767,45.5823,42.9791
125,125,53.55508,19.39602,9486.7,327.0,LOT283,1,11.0,46.032,1.575,41.019,50.1289,70.398,1.8555,0.0,0.9942,0.0403,0.0695,0.0647,0.436,0.5268,0.4448,0.3983,-45.6286,-45.4594,-46.4984,2.3533,-0.23,1.7987,224.5935,-0.2402,1982.8722,-1114.9934,1763.6593,3835.2042,532.0641,2179.6899,287.4864,-2381.1552,23335933.112,22349438.835,19049960.9053,22473141.3785,18347930.0676,22057500.3747,21543616.6083,23531577.366,1403918.7697,-1848078.2077,-497956.8147,695697.6256,-1606976.6459,-437583.8451,321836.1472,1693053.8049,965.0084,845.7587,615.4106,1087.2067,728.4467,1204.7406,728.6099,667.1699,872.5244,633.5813,726.1849,626.0909,879.8163,582.4603,886.3004,750.7813,1646.9005,1650.9019,1576.0276,1356.7875,1360.2274,1536.8451,1371.309,1484.2605,1431.9966,1460.2168,1397.1361,2309.1639,1869.9268,2124.0064,1552.8968,1562.4371,-1.9122,398.3686,58.8572,413.9967,-186.0033,501.1106,223.2337,-505.044,0.0391,-0.0986,0.0297,0.0838,-0.1061,0.1444,0.0119,0.0467,47.5846,47.7467,43.3732,50.0192,46.9238,53.2662,46.3159,46.2069
126,126,53.5662,19.38345,9506.7,327.0,LOT283,1,9.0,46.5717,2.5343,42.3329,51.4346,60.4924,2.6915,0.0,1.0074,0.0439,-0.0426,0.1134,0.4126,0.6229,0.3797,0.4436,-45.3587,-44.9788,-49.1699,3.1817,-0.0148,2.4995,223.1736,-0.1187,1683.1738,121.0371,2698.7378,1521.6917,1682.5006,6339.0124,-1256.731,-1257.072,22506813.5324,20548861.0703,21927898.4361,23725247.5511,22857205.3932,21819855.9847,22175955.8064,21275456.7638,585186.617,2083306.8432,-1000389.4595,137636.1517,-9244.1998,-114140.7109,1100075.9533,-1726507.2918,761.4944,676.8817,751.4983,1198.648,865.9236,1106.8231,682.7786,789.6181,719.8083,741.3484,621.3234,465.5533,897.8767,509.0852,817.073,985.329,1417.2972,1622.1511,1908.4012,1343.4124,1455.3978,1521.148,1646.5017,1470.6614,1825.3064,1387.4924,1851.2473,1857.0192,1245.0194,2388.5698,1505.9411,1439.9636,-146.8205,310.6208,114.7454,448.9287,52.0729,611.4515,-223.6261,-10.3844,-0.0184,0.0206,0.0216,0.0905,0.0139,0.2134,0.0051,0.0217,44.7678,42.253,41.3158,48.6607,47.5198,55.0209,46.0119,44.2872
127,127,53.57732,19.37088,9526.6,327.0,LOT283,1,12.0,45.847,1.9599,41.3037,51.2483,81.2281,2.072,0.0,1.0118,0.0423,0.0079,0.0622,0.4944,0.4695,0.4088,0.4104,-47.7,-46.01,-48.583,1.815,0.1821,1.8154,214.7248,-0.1844,874.9385,610.6112,2134.8457,3450.8892,-90.1543,4893.397,3040.3523,-1886.9214,19703176.6625,23867128.1198,20509204.7387,22380941.0972,21025966.791,25335338.2921,21317581.7274,22774652.7849,495577.1113,14245.1411,585944.1795,-401978.346,307803.307,794535.0013,-828370.8071,-275159.0123,703.0817,731.9635,829.6191,1152.4721,1012.0479,1044.5394,955.2705,831.7321,938.0464,716.9147,895.0966,580.5294,783.6665,610.9761,931.2502,757.7928,1514.22,1279.529,1584.1745,1544.4687,1724.4272,1620.1163,1362.0366,1482.3367,1695.9495,1528.5904,1650.2082,2161.002,1250.2435,2329.7699,1583.7442,1426.9017,116.7172,284.1286,61.0103,332.1465,59.0914,569.7566,63.6943,78.5148,-0.0736,0.0115,0.0751,0.1406,-0.0001,0.1369,-0.0104,0.0258,43.7099,45.6485,43.419,49.951,44.544,54.1873,42.1144,45.1942
128,128,53.58844,19.35832,9546.3,327.0,LOT283,1,11.0,45.6327,3.1144,40.3579,50.0217,88.6553,1.7764,0.0,0.9987,0.0497,-0.0177,0.1001,0.4918,0.6076,0.4341,0.3793,-45.4655,-45.1417,-48.2007,1.8386,-0.1456,0.9204,216.7338,-0.2044,2217.4337,811.7225,373.288,3520.3655,-2238.7339,1562.5112,-1636.221,80.8512,22429556.2854,23618228.8116,23275885.6492,21196836.5354,21772615.9108,24340952.0214,22041758.2404,20399227.7692,1405633.2438,295078.8701,-151333.3148,-630322.9082,-292821.3154,532386.3065,-891487.0877,-26506.62,881.4566,787.56,881.7176,1361.0846,721.6306,1318.7187,754.9451,1024.9147,745.7073,863.339,839.2814,357.2854,728.3205,369.0308,794.326,717.7561,1550.2227,1584.2305,1593.431,1265.478,1598.2771,1495.3082,1595.5317,1559.0415,1486.5467,1275.0204,1516.8433,2633.1062,1711.9179,2141.1505,1346.1608,1667.8813,178.616,-40.9467,505.8505,751.3018,545.2967,-23.78,286.9649,183.0809,0.0457,-0.0899,0.0689,0.3486,0.0441,0.1809,-0.0074,-0.0056,46.2293,48.4247,45.557,53.25,44.4379,52.2884,46.1604,42.0556
129,129,53.59956,19.34575,9565.5,327.0,LOT283,1,9.0,44.2322,2.0111,38.2888,49.648,88.3536,2.9319,0.0,0.9778,0.0613,-0.0236,0.1184,0.3839,0.5473,0.374,0.4432,-42.9265,-45.7057,-46.0257,-1.6604,-0.1589,2.2605,225.7599,0.0366,3274.0449,1681.1134,598.9773,3459.5788,636.2628,4115.6534,-991.4133,-19.2454,21638559.7949,22242798.6022,22639537.3414,23950812.0996,24137771.1157,19695780.5545,20773552.6779,23303752.199,636110.1043,255516.1185,-1896735.6626,618050.7421,-631484.9564,1419019.683,-1186353.0761,2015913.8358,862.6769,855.3417,779.9866,1153.4459,811.7288,1201.1676,910.6318,818.0187,798.9956,719.7143,846.3175,534.8706,851.8828,479.405,603.1698,936.9518,1567.5522,1356.7079,1468.3291,1336.0123,1380.159,1601.7365,1256.0336,1363.6225,1553.3196,1374.379,1790.9505,2380.5616,1430.2794,2349.5884,1281.1691,1449.9926,113.0091,-241.1978,24.0134,620.2943,-62.2117,617.0144,98.5043,-2.1959,0.0303,-0.0291,0.0351,0.1803,0.1085,0.15,0.0107,-0.0565,46.9505,50.2354,47.694,55.5167,49.4098,58.626,44.5585,45.5516
130,130,53.61068,19.33318,9584.0,327.0,LOT283,1,11.0,47.4646,2.0595,41.8008,53.1585,78.9454,3.4311,0.0,1.042,0.0516,0.0074,0.1011,0.4437,0.4936,0.4265,0.4152,-43.4805,-47.2078,-51.5016,1.175,0.276,2.3849,218.7538,-0.1079,699.7359,-1942.4097,-710.9393,3359.9161,838.7912,4699.4989,850.444,-115.4001,21694973.3727,22031657.1284,20619322.7788,22241159.2621,23747997.9894,26974158.011,22761966.4335,19373998.1874,295984.09,887233.7553,756374.9759,-368766.2121,1087218.6538,-904325.735,-630147.7377,744406.3834,601.0803,756.9096,736.1169,1079.4046,876.5795,1091.7179,721.109,636.103,723.6155,889.735,879.9428,589.6489,644.9072,500.5766,892.6316,803.8773,1239.1553,1107.1497,1633.2195,1434.6099,1437.9428,1356.1153,1414.8245,1489.3498,1744.3512,1265.4659,1732.4668,2359.707,1594.6031,2727.0292,1527.9596,1370.1234,-29.8421,-100.3348,124.8125,1051.423,6.8759,660.4327,-135.4117,-130.5839,-0.0789,0.025,0.0059,0.0987,-0.0949,0.1959,0.0653,0.0695,48.4983,44.5034,45.5565,55.7972,43.4201,48.6677,43.8266,44.9882
131,131,53.6218,19.32061,9601.7,327.0,LOT283,1,11.0,43.6782,2.5089,37.8314,48.3057,89.9399,1.7591,0.0,1.0241,0.051,0.0119,0.0583,0.5095,0.5608,0.3574,0.4173,-47.1557,-48.3449,-49.6585,-4.5405,0.1638,1.0931,219.4562,0.1933,2174.1847,-434.8734,1919.147,5022.9301,-529.0838,64.9337,-1142.1847,667.0954,21935386.0623,22894823.6326,21875239.3088,21262700.4159,21759312.5511,21555006.4747,21363873.0959,23548752.5477,-191019.0629,-447180.7285,339539.0483,590003.9008,459561.4998,-251189.7477,2803795.4159,463307.413,785.7827,858.1326,835.1601,1200.3236,717.5401,1201.5066,764.8484,627.2422,820.8,907.1522,909.9811,509.8675,608.5471,511.6456,789.1946,1137.0148,1848.5127,1469.6412,1378.967,1547.6296,1403.3474,1453.8138,1470.4572,1570.7107,1203.3976,1669.7535,1248.3887,2484.5956,1680.4429,2647.3233,1613.1921,1650.998,-59.2408,-95.3746,159.5779,381.1492,-34.3154,831.6153,156.1444,180.1612,0.0184,0.0027,0.0338,0.077,0.111,0.257,-0.04,-0.0881,41.6445,45.8694,46.3684,51.79,45.5568,53.7649,45.096,43.9191
132,132,53.63292,19.30805,9618.4,327.0,LOT283,1,12.0,44.1868,1.9046,39.0939,48.3967,83.9493,2.0993,0.0,0.9837,0.0418,-0.0068,0.0491,0.4985,0.4757,0.3788,0.4198,-46.6576,-42.8835,-46.994,7.3719,0.2254,2.0933,219.842,0.1476,-1327.8293,827.6293,-376.8681,1870.3425,175.5571,3529.7851,1785.5957,1500.3959,20483657.9591,23234379.2074,23560018.2803,24286152.5951,20794021.7418,23282480.9593,21119512.4071,21388374.8079,198580.7066,-863035.6767,181856.0043,918275.0999,-344668.0198,722271.0711,552056.162,-2114921.7283,731.3737,954.1815,786.204,1242.4065,757.1183,1103.3369,788.5936,825.4107,551.5657,755.474,967.2517,501.7408,691.3224,472.0123,781.9836,832.4704,1463.1365,1299.3033,1621.715,1425.2078,1538.4377,1673.0401,1545.4505,1554.0367,1674.5785,1520.251,1371.7567,2172.5274,1435.2425,2101.4427,1486.2074,1074.887,155.3333,256.722,-2.9216,1010.8463,-191.3674,594.475,24.2088,-18.5522,-0.0147,0.0486,0.0724,0.336,-0.0141,0.1474,0.009,-0.0479,44.8316,47.0635,44.8573,53.6525,39.8522,51.4344,45.8236,44.0744
133,133,53.64404,19.29548,9633.9,327.0,LOT283,1,12.0,45.0268,2.4766,39.465,49.3776,70.3415,2.1226,0.0,0.9875,0.0513,-0.0194,0.1094,0.452,0.5407,0.3539,0.4295,-45.967,-46.2172,-49.3534,3.1566,-0.3645,2.4153,225.0433,-0.2238,-366.9318,-1125.4256,94.8503,6368.121,1845.5526,3129.5855,1664.8639,-149.9653,21858063.6778,21716914.4979,19971454.628,23942314.9412,21873923.2764,19987214.4147,22185344.8488,22770786.0654,-846127.5322,994996.9516,-248095.2517,-1084129.0554,-1185865.6667,-994682.6393,-581664.3065,632808.6744,680.8167,843.53,1003.9427,1287.4572,924.1343,1006.5269,683.8434,866.1747,675.2133,892.9819,727.4719,515.1065,841.2562,450.195,806.0943,799.5529,1611.6979,1578.7408,1481.2767,1536.2129,1336.7606,1372.4167,1346.2858,1513.493,1537.0348,1341.3492,1167.8684,1971.0732,1281.7226,2188.9757,1080.8624,1663.2169,500.9254,125.4345,-176.7286,748.8276,-141.1514,436.0031,-84.2373,-22.9931,-0.0032,0.0363,-0.0177,0.0626,0.0394,0.2151,0.0294,-0.0503,42.4042,47.1283,50.794,54.1375,44.1945,50.1626,44.8426,43.1391
134,134,53.65516,19.28291,9648.1,327.0,LOT283,1,11.0,46.3942,2.9501,42.2316,51.3427,65.8052,1.4176,0.0,0.9926,0.0525,0.0195,0.0808,0.4004,0.6214,0.3818,0.3982,-43.581,-46.8104,-48.2669,1.5221,0.2369,1.2996,217.1977,0.338,-9.0178,-3586.381,397.7212,2143.24,-1264.0045,2968.5493,-17.0475,673.866,19944383.9372,22565341.0905,21719474.1986,22356793.3562,21592625.3036,22557769.8,27236001.5479,18466744.7082,171155.3196,-415093.9153,-465013.375,-229118.5328,1135694.8142,81443.2228,661893.527,-2608061.2513,915.4726,785.7423,928.5246,1451.3163,938.8427,1293.2063,984.9808,854.7254,721.7243,678.9803,804.1234,622.8822,769.7113,467.7521,680.5557,806.2902,1407.4946,1647.717,1090.3002,1224.6211,1493.3926,1733.9569,1580.6976,1469.2142,1472.2644,1811.6153,1311.0998,2423.1582,1444.8467,2415.9167,1442.6942,1270.5648,137.5976,253.9666,-61.7128,868.9626,-511.12,259.9693,-297.5554,-238.9427,0.0212,-0.0522,-0.1013,0.1606,-0.0498,0.1976,0.0125,-0.0497,43.214,47.0533,42.3137,52.4346,44.0891,52.4202,43.2163,41.6858
135,135,53.66628,19.27034,9660.8,327.0,LOT283,1,11.0,45.1085,2.4505,40.6682,49.3885,87.4881,2.1408,0.0,0.9872,0.0471,-0.0227,0.0984,0.4908,0.5863,0.4053,0.4124,-47.1767,-46.0193,-50.3239,-0.4346,0.0666,2.6439,218.224,0.1311,-3363.4174,347.3505,1997.0218,3554.2044,1509.8264,4346.8807,2253.7458,358.7819,20842731.5046,20323704.727,24003644.8531,22508359.8775,23770116.8048,23666690.2813,21956479.6133,21301473.5416,1857112.2432,-569893.2914,-1501736.9635,-367366.882,148644.5861,-1443200.3471,-861260.9267,-363118.9613,968.7663,568.3195,619.598,1130.1436,904.3278,1363.0195,925.4079,924.5782,754.854,830.8484,950.9307,301.4946,617.5998,554.7597,762.7419,574.1477,1527.8534,1435.6078,1436.6519,1732.5148,1702.0707,1519.5723,1323.4617,1537.0727,1353.7878,1444.5916,1292.8427,2346.9783,1516.3622,2356.4938,1579.0581,1408.9123,371.8457,228.0322,-22.2856,319.9151,332.8855,1383.3601,27.972,-139.9688,0.0976,0.0205,0.0191,0.3043,0.0291,0.1088,0.0443,0.0099,43.0931,44.3337,42.8148,51.7094,47.0555,48.7286,44.8022,47.1571
136,136,53.6774,19.25777,9671.8,327.0,LOT283,1,10.0,43.562,2.1601,38.1937,48.1336,69.8879,1.9437,0.0,0.9883,0.0402,-0.024,0.0865,0.5223,0.6231,0.4268,0.4008,-44.8714,-48.8756,-46.2752,1.1846,-0.06,0.633,216.8885,-0.0518,-459.6211,-752.5672,-1487.5901,3602.7147,-392.8559,5955.392,1060.226,-764.0378,21480453.068,19659937.036,20348578.6586,19862229.3926,22590689.1462,21543053.5552,24342293.9038,23408157.7851,34215.0134,-827719.6582,-473925.9124,1312068.8285,1798783.8036,-1410051.745,316301.1177,135108.7591,809.8777,659.1304,832.1574,1190.4131,711.9806,1315.7431,1018.9836,963.8556,915.0699,637.2917,745.5238,487.0777,838.9272,504.8794,677.1239,872.2382,1457.2166,1507.9977,1498.0654,1703.582,1782.3144,1691.1503,1415.8821,1503.068,1574.2141,1632.9104,1501.3814,2576.7577,1572.9249,2443.0777,1619.1254,1502.5661,12.8858,157.9839,83.052,822.2046,23.5733,368.2712,89.6436,-145.5441,-0.0669,-0.0718,-0.0523,0.2236,-0.0017,0.1758,-0.017,-0.0049,46.5595,42.6505,46.8075,52.4563,50.6975,52.0455,43.9306,46.1566
137,137,53.68852,19.24521,9681.2,327.0,LOT283,1,9.0,45.5203,2.3212,40.5997,51.009,74.5226,2.4581,0.0,1.0029,0.0558,0.0007,0.0785,0.4545,0.5593,0.4414,0.3873,-47.0755,-44.4541,-47.5232,4.0742,-0.3247,1.5745,225.3674,0.0901,833.5653,-711.0033,1201.3026,-132.7609,-633.61,3403.5171,648.9963,602.2784,20936377.6595,21704099.1768,22162361.3511,20016200.5007,20806287.5649,23371121.4073,22757029.0496,20996340.2921,157082.2061,-177867.3785,-1118840.648,168217.8893,769299.2105,766730.2033,-1400295.0154,-891651.9988,714.0671,851.9056,913.2015,1273.2773,804.7749,1172.9777,1018.623,604.3636,923.5886,869.4553,881.5338,529.1925,634.4894,476.3435,803.2393,848.8698,1663.5096,1704.8102,1290.4544,1258.8315,1447.2884,1606.1224,1737.6597,1444.2132,1559.8595,1363.1847,1569.4134,2323.0985,1976.7992,2485.2486,1367.5983,1634.1478,91.5266,227.0689,398.4305,822.4657,282.7237,492.8709,-354.6887,-8.9356,0.0354,0.0902,0.0569,0.1684,0.0341,0.2873,0.0045,0.0043,45.3554,45.1295,43.4635,52.5164,47.524,51.9732,45.323,44.7204
138,138,53.69964,19.23264,9688.7,327.0,LOT283,1,12.0,44.6213,1.7289,38.675,48.8002,81.7718,1.9978,0.0,0.9657,0.0414,0.0267,0.0882,0.4148,0.5496,0.3704,0.4325,-44.5256,-46.3167,-47.5725,-1.5131,0.3349,2.4667,218.9225,-0.1652,2443.6429,-715.7985,1470.1555,5943.6029,-467.9341,5478.7709,2929.3082,-428.294,22239598.7315,22072211.6468,21520947.3696,22953400.839,23460603.6562,23746877.1626,21609996.9214,22408235.4488,-469403.8461,-266500.5548,1319419.5552,1393061.4157,227317.0881,515807.3116,410100.1219,-166345.5929,876.216,708.7606,872.6539,1195.6895,881.5001,1158.1187,842.0071,764.474,793.9806,792.5692,531.9447,588.4294,784.1745,597.8061,825.1996,816.4579,1151.7498,1424.2179,1505.4358,1463.0532,1592.7468,1558.9493,1682.7825,1491.6905,1896.995,1735.4367,1766.4672,2131.7114,1469.3215,2383.5663,1038.5907,1465.8869,81.1302,-83.2771,-150.553,463.9287,162.148,366.7716,-203.0417,-22.3839,0.1046,-0.0267,0.0896,0.1378,-0.0763,0.2554,-0.0193,0.0126,44.7975,46.1931,44.376,54.5007,48.0791,48.5575,45.6686,43.2164
139,139,53.71076,19.22007,9694.4,327.0,LOT283,1,10.0,45.3326,2.6514,40.2951,49.5901,75.2478,2.1757,0.0,1.0228,0.0435,0.0085,0.1081,0.5021,0.5253,0.4353,0.407,-46.7787,-45.1694,-47.4931,-0.8392,0.3991,2.4747,223.9548,0.0197,-1489.7357,-682.9035,-2272.9835,5036.7653,-2627.7934,4243.8773,1803.1951,-1474.4057,22531469.6192,21270433.9745,20662924.1374,22498109.8898,21536458.2362,23095678.413,18336244.4737,20808928.1349,-736588.1539,-1366238.8152,111729.1597,535184.1681,1162052.3191,-215952.5843,1179672.9236,654199.938,806.5948,656.4033,707.9213,1169.3959,797.2494,1155.3037,818.9481,769.5643,807.5573,802.1111,821.8087,573.4115,887.0625,495.6077,659.6166,781.1858,1659.9868,1533.8301,1530.4504,1468.0847,1336.0307,1643.8003,1433.2588,1526.4663,1462.9676,1417.1801,1395.8328,2354.2375,1471.2908,2081.0094,1536.9507,1710.9995,297.434,-14.0672,244.4196,706.9937,9.363,970.0898,-166.5292,-14.8413,-0.0874,-0.0003,-0.0581,0.1936,0.0979,0.2373,-0.0804,-0.0148,46.7694,46.9296,43.7924,51.6751,45.1738,54.9917,42.9871,42.4304
140,140,53.72188,19.2075,9698.1,327.0,LOT283,1,10.0,46.8219,2.181,41.0348,52.0517,78.3866,1.3352,0.0,0.9679,0.0365,0.0594,0.0888,0.4114,0.5065,0.447,0.3425,-45.8055,-46.741,-48.3026,0.9874,0.2733,1.9442,224.3512,0.0359,-482.0974,1483.1775,1403.707,5281.0071,1605.8048,2773.2411,2154.6791,2144.5332,21164772.2618,23827862.0424,21688227.2335,24014462.3612,25808172.5462,21485384.3738,23164296.3891,21479596.876,-498338.7189,660140.5713,-1156685.7238,-446588.2945,-1415025.6216,-1107020.9941,-211019.5665,-1163285.9997,723.3364,695.732,735.057,1315.8408,840.9335,1199.9389,698.5343,651.5309,682.0252,808.6906,848.5891,301.0044,992.3989,618.8345,907.3933,866.9043,1454.4864,1484.1634,1450.2308,1325.0705,1455.9567,1793.2117,1782.7714,1530.114,1463.5294,1780.6412,1074.85,2367.5555,1409.531,2247.2019,1485.1571,1547.0075,273.0035,-242.4189,-84.9324,734.4753,-338.4332,609.5683,-17.652,-140.0675,-0.0403,0.0177,0.0693,0.1855,0.007,0.22,-0.0125,-0.0318,46.0517,47.8539,45.5435,55.2058,43.9733,51.8994,46.7662,44.2358
141,141,53.73301,19.19493,9699.9,327.0,LOT283,1,10.0,45.3891,2.7949,40.7717,49.898,88.8027,2.4023,0.0,0.9828,0.0505,0.0265,0.1014,0.4162,0.5867,0.3941,0.3417,-41.5096,-45.944,-49.647,-5.8846,0.1271,1.1136,217.4529,-0.1891,433.4183,-258.4723,-404.7875,3824.5606,1793.5482,4381.1789,3121.3544,374.2005,22937832.4159,21752390.1817,21868796.8449,23601388.6306,18545416.6742,25217372.9569,21916640.92,23834576.5094,289133.8726,627781.319,1133664.2402,100671.9412,-630201.8812,131210.1527,578378.0588,-642062.6843,860.3915,834.876,912.5108,1173.8162,830.3105,1074.5815,632.121,804.2948,756.2774,733.3276,601.7063,512.2458,603.3652,752.0318,665.7409,966.2984,1200.6463,1413.2616,1776.8717,1518.3992,1562.9415,1590.6893,1560.2391,1553.8658,1439.7224,1385.7264,1720.8158,2214.3386,1179.7753,2881.5843,1632.3459,1307.0181,182.4827,-190.0207,208.0826,578.5152,-231.9122,459.707,-288.9091,80.5087,0.1356,-0.0495,-0.045,0.1642,-0.0336,0.3171,-0.0123,-0.0125,44.0859,43.531,42.2169,52.3012,44.3311,51.4309,47.9061,45.5467
